id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_living15,sqft_lot15
7414200010,276000.0,3,1.0,870,8040,1.0,NO,Average,7 Average,870,1440,8040
7849200635,235000.0,2,1.0,900,28800,1.0,NO,Poor,6 Low Average,900,1360,7200
1524800005,325000.0,2,1.0,1400,10800,1.0,NO,Good,7 Average,1400,1560,11280
8045600130,425000.0,4,2.75,1680,9545,1.0,NO,Good,7 Average,1080,1890,9545
5559200170,307000.0,4,2.0,2390,23972,2.0,NO,Average,7 Average,1720,1950,22750
5700000275,635000.0,3,2.5,2300,5500,1.5,NO,Good,8 Good,2000,2100,5000
3224900130,223000.0,3,1.75,1340,7473,1.0,NO,Good,7 Average,1340,1510,8240
8731902340,275000.0,4,1.75,1960,6177,1.0,NO,Good,8 Good,1960,2010,8162
3630000080,450000.0,3,2.5,1480,1961,2.0,NO,Average,8 Good,1480,1400,1138
4139900050,1470000.0,4,3.25,5010,34460,2.0,NO,Average,12 Luxury,5010,4760,34460
9191200380,550000.0,4,2.0,1540,5000,1.5,NO,Good,7 Average,1540,1790,4000
930000415,835000.0,4,2.75,4030,10240,2.0,NO,Average,8 Good,3310,2490,7680
5450300020,900000.0,6,3.0,3020,13783,2.0,NO,Average,8 Good,3020,1720,13500
8898700440,290000.0,2,2.0,1590,9375,1.0,NO,Average,7 Average,910,1560,8524
1238501188,1040000.0,4,2.5,2910,9131,2.0,NO,Average,10 Very Good,2910,1880,11212
644210020,780000.0,4,2.5,3020,15164,1.0,NO,Good,8 Good,1730,2600,11556
3066200460,572500.0,3,2.0,2290,11200,2.0,NO,Average,9 Better,2290,2250,10000
3422049088,389000.0,3,1.75,2180,9220,1.0,NO,Good,7 Average,1090,2050,22400
6433000050,350000.0,4,1.75,2740,10086,1.0,NO,Average,7 Average,1440,1710,9840
7215410430,476000.0,4,2.5,2740,33158,2.0,NO,Average,9 Better,2740,2740,36074
5316100255,1050000.0,2,3.0,2330,3600,2.0,NO,Very Good,10 Very Good,1870,2950,7200
2413300980,287000.0,3,2.25,2300,7200,1.0,NO,Good,8 Good,1550,2000,7350
1175000280,707500.0,4,4.0,1550,6596,1.5,NO,Very Good,7 Average,1550,1830,4850
7304300420,464500.0,4,2.5,1750,11381,1.0,NO,Good,7 Average,1610,1080,11375
59000250,720000.0,3,1.5,2180,5000,1.0,NO,Good,8 Good,1090,2070,5000
1441300130,319000.0,3,2.5,1610,8544,2.0,NO,Very Good,7 Average,1610,1840,8190
1075100050,330000.0,3,1.0,1570,9136,1.0,NO,Average,7 Average,1570,1380,9127
7972000010,120750.0,3,1.75,1140,9628,1.0,NO,Good,7 Average,1140,1510,9633
7972000010,195000.0,3,1.75,1140,9628,1.0,NO,Good,7 Average,1140,1510,9633
5113400364,650000.0,4,1.5,2480,6383,1.0,NO,Average,7 Average,1380,1440,6000
5076900010,530000.0,3,1.75,1690,8190,1.0,NO,Good,8 Good,1690,1840,8705
3526039193,825000.0,4,3.0,2910,8027,1.0,NO,Very Good,8 Good,1800,2390,7660
7905380280,436000.0,4,2.0,1600,15044,1.0,NO,Average,7 Average,1600,1660,8102
7936500221,658000.0,2,1.0,1010,14244,1.0,YES,Poor,5 Fair,1010,1820,15792
5100404761,547500.0,3,2.0,1850,9570,1.0,NO,Good,7 Average,950,1430,6380
510000050,762000.0,3,1.75,2150,2527,2.0,NO,Good,8 Good,1400,1610,3663
7148700050,340000.0,3,1.75,2650,7378,1.0,NO,Average,7 Average,1460,1600,7616
3271800185,880000.0,4,1.75,2510,5800,1.0,NO,Good,9 Better,1830,2190,5800
2652501470,1220000.0,4,2.5,3240,3600,2.0,NO,Average,9 Better,2060,1820,3600
7738500185,382500.0,3,2.0,1150,6249,1.0,NO,Average,7 Average,1150,2470,7751
9133600130,344500.0,3,1.75,1890,9535,1.0,NO,Average,7 Average,1210,2040,11108
3298720010,375000.0,4,2.75,1430,7403,1.0,NO,Average,7 Average,1030,1480,7663
2856101479,276000.0,1,0.75,370,1801,1.0,NO,Very Good,5 Fair,370,1340,5000
5710610250,500000.0,5,3.25,3130,12087,2.0,NO,Average,8 Good,2180,2410,10350
163000010,330000.0,4,2.5,2105,6093,2.0,NO,Average,8 Good,2105,1930,8022
1062100095,328000.0,3,1.0,890,5965,1.0,NO,Average,7 Average,890,1930,7500
1437900020,450000.0,3,1.5,1340,7200,1.0,NO,Average,7 Average,1340,1730,8820
8073000585,840500.0,4,2.25,2290,12174,1.0,YES,Average,7 Average,1490,2290,9379
3342700491,679000.0,3,2.5,2770,9350,2.0,NO,Average,8 Good,2770,2660,9695
3395800305,270000.0,3,1.5,1890,9450,1.0,NO,Average,7 Average,1090,1470,8100
2923500010,757500.0,5,2.25,3160,8065,2.0,NO,Average,8 Good,3160,2540,7917
3629970680,524950.0,2,2.5,1830,2856,2.0,NO,Average,7 Average,1830,1850,2667
2408800130,424900.0,4,2.75,2950,49658,1.0,NO,Good,8 Good,2950,1720,54672
2204500480,551100.0,3,1.0,1430,8640,1.0,NO,Very Good,7 Average,1430,1430,9840
7708000010,421000.0,3,2.0,1420,12655,1.0,NO,Very Good,7 Average,1420,2020,9655
2639400020,635000.0,4,1.75,2460,7560,2.0,NO,Good,8 Good,2460,2760,8918
7883604095,255000.0,3,1.0,1340,6120,1.5,NO,Good,7 Average,1340,1260,6000
3055800020,419950.0,4,1.0,1530,7920,1.0,NO,Average,7 Average,1030,1690,7920
8946750170,281000.0,4,2.25,1677,3600,2.0,NO,Average,7 Average,1677,1677,3600
5603700095,655275.0,3,1.75,2050,11856,1.0,NO,Average,7 Average,1460,2670,11856
8819900170,861000.0,3,2.0,2520,3959,1.0,NO,Very Good,8 Good,1270,1660,3959
3999300290,850000.0,3,3.5,2620,11148,2.0,NO,Good,9 Better,2060,2590,10796
2791500280,246000.0,3,2.5,1650,6675,1.0,NO,Average,8 Good,1290,1880,6675
8820903560,380000.0,2,1.0,700,4836,1.0,NO,Good,6 Low Average,700,1190,7050
4401200460,813000.0,4,2.5,3430,7508,2.0,NO,Average,10 Very Good,3430,3110,8741
3394100020,990000.0,4,2.5,3140,11049,2.0,NO,Average,10 Very Good,3140,2750,11049
2880100795,650000.0,3,2.5,2350,3750,2.0,NO,Average,7 Average,1740,1590,4700
2133010290,398000.0,4,2.5,2050,14724,2.0,NO,Average,7 Average,2050,1920,12841
1723049008,200000.0,2,1.0,930,8665,1.0,NO,Good,6 Low Average,930,1630,12375
8146100095,839000.0,3,1.0,1230,12305,1.0,NO,Average,7 Average,1230,2100,7960
7715800430,502000.0,3,2.5,1870,9135,1.0,NO,Average,7 Average,1250,1550,9100
9510900630,305000.0,3,2.25,2110,7665,1.0,NO,Good,7 Average,1360,1660,8436
9414610020,574950.0,5,3.25,3160,10000,2.0,NO,Good,8 Good,3160,2130,10000
1160000255,311000.0,3,1.0,1120,8631,1.0,NO,Average,7 Average,1120,1350,7714
777100005,1650000.0,3,2.25,2750,6203,1.0,YES,Very Good,7 Average,1620,2570,7009
3205100130,387000.0,3,1.0,1230,9568,1.0,NO,Very Good,7 Average,1230,1270,9575
2929600020,375000.0,3,1.5,1190,20672,1.5,NO,Average,7 Average,1190,2150,16239
2420069242,175000.0,2,1.0,740,3434,1.0,NO,Very Good,6 Low Average,740,1160,6000
5009600010,248000.0,4,2.5,1770,5855,2.0,NO,Average,7 Average,1770,1790,5679
2414600255,336750.0,4,2.25,1720,7803,1.0,NO,Average,8 Good,1350,1720,7803
9359300250,685000.0,4,2.5,2770,45514,2.0,NO,Good,9 Better,2770,2940,49495
3629980920,645000.0,4,2.75,2330,3917,2.0,NO,Average,9 Better,2330,2620,4400
6679001060,279000.0,3,2.5,1660,7388,2.0,NO,Average,7 Average,1660,2240,6228
1702900664,479000.0,2,2.5,1730,1037,3.5,NO,Average,8 Good,1730,1280,1026
928000020,466000.0,3,2.25,1880,7279,1.0,NO,Average,7 Average,1280,2020,8274
705710290,361500.0,4,2.75,2190,6740,2.0,NO,Average,7 Average,2190,1950,7150
9378700190,319000.0,4,3.25,2360,8344,2.0,NO,Average,8 Good,2360,1860,8410
5104200420,320000.0,3,1.5,1490,10132,1.0,NO,Good,6 Low Average,1490,1720,9915
9550202140,1310000.0,4,3.75,3490,5625,2.0,NO,Average,9 Better,2610,1940,5000
7855300460,1000000.0,3,2.75,2370,8900,1.0,NO,Good,9 Better,1670,2840,8956
9346960050,660000.0,4,2.5,2290,9120,2.0,NO,Good,8 Good,2290,2290,9120
2254501440,546000.0,4,3.0,1790,3600,1.5,NO,Average,8 Good,1790,1770,3119
3732800525,300000.0,4,1.75,1820,5015,1.0,NO,Good,6 Low Average,1190,1530,9130
2525059134,500000.0,2,1.5,1760,12000,1.0,NO,Good,7 Average,1760,2200,12088
8562891100,381500.0,4,2.5,2430,5556,2.0,NO,Good,8 Good,2430,2430,5556
5104530680,278226.0,4,2.5,2390,4639,2.0,NO,Average,8 Good,2390,2390,4521
2917200675,340000.0,2,1.75,1500,4158,1.0,NO,Good,7 Average,1220,1270,4081
8732030440,305000.0,4,2.5,2510,12000,1.0,NO,Average,8 Good,1520,2210,8320
7779200275,760000.0,4,2.5,2420,10285,1.0,NO,Average,8 Good,1700,2540,9900
6121800050,195000.0,4,1.5,2170,9948,2.0,NO,Average,7 Average,2170,1500,9750
3261020080,539500.0,4,2.25,2280,8550,1.0,NO,Average,8 Good,1660,2590,9500
4060000020,299980.0,4,1.5,1580,10230,1.0,NO,Average,6 Low Average,790,1130,6955
5468730280,290000.0,4,2.5,1850,5674,2.0,NO,Average,7 Average,1850,1750,6875
7304301045,257000.0,2,1.0,770,11084,1.0,NO,Good,6 Low Average,770,1010,11084
4077800507,518500.0,4,3.0,2120,5520,1.5,NO,Average,8 Good,1420,2020,8700
1041500020,657000.0,4,2.75,3060,35380,1.0,NO,Average,9 Better,1810,1980,10425
1423089134,590000.0,3,2.25,2680,41250,2.0,NO,Average,7 Average,2680,1940,47044
3992700048,526000.0,4,1.75,2220,6350,1.0,NO,Average,7 Average,1110,1950,8100
2172000285,254500.0,2,1.0,1150,11250,1.0,NO,Average,6 Low Average,1150,1100,11400
7201800280,409950.0,3,1.75,1320,6030,1.0,NO,Good,7 Average,1320,1840,6565
8856000545,100000.0,2,1.0,910,22000,1.0,NO,Average,6 Low Average,910,1326,9891
1450100020,208000.0,3,1.0,1300,7420,1.0,NO,Good,6 Low Average,1300,1250,7420
1446110020,405000.0,5,3.5,3672,9742,2.0,NO,Average,9 Better,3006,2140,9118
8914100080,568000.0,3,2.5,2740,22499,2.0,NO,Average,9 Better,2740,2710,22499
3333000655,334000.0,2,1.0,890,6000,1.0,NO,Average,6 Low Average,890,1090,5900
8019201061,235000.0,3,2.0,1090,8400,1.0,NO,Good,6 Low Average,1090,1100,10850
5631500947,610000.0,4,3.0,2600,29539,1.0,NO,Average,8 Good,2600,1810,11600
254000020,453500.0,4,1.75,2000,6032,1.0,NO,Average,7 Average,1300,1930,6032
1929300305,1220000.0,4,3.75,3520,3944,1.5,NO,Very Good,8 Good,2200,2310,4725
4202400078,175000.0,2,1.0,1410,7000,1.0,NO,Average,7 Average,1410,1540,6000
4202400078,335000.0,2,1.0,1410,7000,1.0,NO,Average,7 Average,1410,1540,6000
2968800010,275000.0,3,1.5,1950,7620,1.0,NO,Good,7 Average,1010,1850,7620
2880100675,400000.0,2,1.0,980,2130,1.0,NO,Good,6 Low Average,860,980,2800
1024000050,915000.0,3,2.75,3390,7000,1.0,NO,Good,8 Good,1740,1770,6500
6072400280,619850.0,4,2.5,2270,9247,1.0,NO,Very Good,8 Good,1500,2270,9163
2329600280,225900.0,3,1.0,1510,8800,1.0,NO,Good,7 Average,1010,1290,8470
6822100050,525000.0,2,1.5,960,7200,1.0,NO,Average,7 Average,960,1550,6000
1420400130,215000.0,4,2.25,1900,9600,1.0,NO,Good,7 Average,1900,2040,9600
7732400280,802000.0,3,2.5,2580,13096,2.0,NO,Average,9 Better,2580,2580,7988
4397000500,330000.0,4,2.5,2340,11784,2.0,NO,Average,9 Better,2340,2250,10760
9560700010,549800.0,3,2.25,1580,11680,1.0,NO,Good,7 Average,1580,2270,10948
6131600285,195500.0,4,1.0,1230,8636,1.5,NO,Good,6 Low Average,1230,1168,8316
8956500020,338000.0,3,2.5,1590,7819,2.0,NO,Average,7 Average,1590,1790,7733
624069108,3200000.0,4,3.25,7000,28206,1.0,YES,Good,12 Luxury,3500,4913,14663
1727500280,480000.0,4,2.25,1770,7000,1.0,NO,Very Good,7 Average,1770,1780,6500
4029400080,383000.0,4,2.5,1850,8310,1.0,NO,Average,7 Average,1200,1840,10080
2873000920,257000.0,3,1.75,1430,7210,1.0,NO,Average,7 Average,1430,1220,7777
1402900460,335000.0,4,2.75,2190,9209,2.0,NO,Good,8 Good,2190,2430,6687
8125200480,422000.0,4,2.5,2310,6650,2.0,NO,Average,8 Good,2310,1800,9819
1087900050,560000.0,3,1.75,2000,10182,1.0,NO,Very Good,7 Average,1400,2050,10182
7937900280,680000.0,4,2.75,3620,35429,2.0,NO,Average,10 Very Good,3620,3310,54193
1096100010,320000.0,2,1.0,1210,7040,1.0,NO,Average,7 Average,1210,1210,7205
2050100250,665000.0,3,2.5,2330,15536,1.0,NO,Average,10 Very Good,2330,3320,17461
8691370500,751000.0,3,2.5,2840,6854,2.0,NO,Average,9 Better,2840,2840,7398
7147600225,320000.0,6,2.75,2410,10763,1.0,NO,Very Good,7 Average,1310,1310,10746
4021100095,290000.0,4,1.75,1820,22043,2.5,NO,Good,7 Average,1820,1880,19961
7524000280,250000.0,4,2.0,1470,7412,1.0,NO,Average,7 Average,1470,1390,7825
7922720250,601002.0,4,2.5,2050,8094,1.0,NO,Average,8 Good,1050,1990,9020
3425079088,509950.0,3,2.5,2210,70567,2.0,NO,Average,9 Better,2210,2000,73616
2581900235,1080000.0,4,2.75,2580,8100,2.0,NO,Good,8 Good,1780,2840,10006
3793500920,349950.0,3,2.5,2390,6441,2.0,NO,Average,7 Average,2390,2180,7346
2472920780,395000.0,4,2.5,2250,6840,2.0,NO,Average,9 Better,2250,2480,7386
8860200010,273500.0,3,1.5,2000,15265,1.0,NO,Average,8 Good,1540,1920,15265
6823100225,700000.0,4,1.75,1870,6000,1.0,NO,Very Good,8 Good,1670,1710,6000
6669070080,699000.0,3,2.5,2370,10968,2.0,NO,Good,9 Better,2370,2380,8144
7214810050,537000.0,4,2.25,2640,8800,1.0,NO,Average,8 Good,1620,2500,11700
3791500050,405000.0,3,1.5,1240,9975,1.0,NO,Average,6 Low Average,1240,1390,10735
4340610080,269500.0,2,1.0,800,1200,2.0,NO,Average,7 Average,800,806,1200
7686203620,260000.0,4,2.5,2050,12500,1.0,NO,Average,7 Average,1300,1790,7900
4030100005,1800000.0,5,3.75,4320,39094,2.0,YES,Average,8 Good,4320,1920,7750
8931100095,779000.0,2,2.25,2130,5920,1.0,NO,Average,8 Good,1830,2130,7192
1954630080,500000.0,3,2.5,2840,48716,1.0,NO,Average,9 Better,1870,2710,43676
3361402066,365000.0,4,1.75,3080,32997,1.5,NO,Good,7 Average,3080,1980,5711
579000595,724000.0,2,1.0,1560,5000,1.5,NO,Good,7 Average,1560,2620,5400
7701960250,890000.0,4,2.75,3220,15467,2.0,NO,Average,11 Excellent,3220,3670,16641
1250200595,431000.0,4,2.5,1450,3600,1.5,NO,Average,7 Average,1250,1680,3600
2632000080,242000.0,2,1.0,960,21850,1.0,NO,Average,6 Low Average,960,1020,21850
9323000010,415000.0,4,2.5,2670,8279,2.0,NO,Average,7 Average,2670,2290,7504
3052700225,727160.0,7,3.75,2310,5000,2.0,NO,Average,8 Good,2310,1360,1552
3530410020,265000.0,2,1.75,1090,3272,1.0,NO,Very Good,8 Good,1090,1160,5475
461005435,519000.0,3,1.75,2000,5680,1.0,NO,Good,7 Average,1080,1230,4535
8851500050,262000.0,4,1.5,1840,9009,2.0,NO,Average,7 Average,1840,1390,8025
4094800190,1190000.0,4,2.5,3160,13194,2.0,NO,Very Good,10 Very Good,3160,3490,13194
2025701190,295000.0,3,1.75,1520,6559,1.0,NO,Good,7 Average,1170,1520,6095
226059120,615000.0,3,1.75,2110,56192,1.0,NO,Average,7 Average,1480,2570,46609
1818800235,1100000.0,4,2.75,3410,7750,1.0,NO,Very Good,8 Good,1710,3080,8525
3905080250,575000.0,4,2.5,2630,6247,2.0,NO,Average,8 Good,2630,2130,4668
3126049415,388000.0,3,1.75,1350,2325,3.0,NO,Average,7 Average,1350,1520,1652
1245000500,750500.0,4,2.5,2860,9159,1.0,NO,Good,8 Good,1530,2070,8680
2924069132,527500.0,3,1.75,2310,78844,1.0,NO,Average,8 Good,1760,2830,6230
5015000346,1050000.0,4,3.5,3500,4000,2.0,NO,Average,10 Very Good,2560,1910,4000
8122101440,325000.0,2,1.0,800,7260,1.0,NO,Average,7 Average,800,1010,7440
6145601995,370000.0,3,1.5,1560,6774,1.0,NO,Good,6 Low Average,1060,1320,3844
1214000080,329950.0,3,1.0,1750,7800,1.0,NO,Good,7 Average,1150,1750,7560
3361400980,135000.0,2,1.0,600,6120,1.0,NO,Average,5 Fair,600,1090,6120
2826049260,482500.0,4,3.0,1630,7626,1.0,NO,Very Good,7 Average,1110,1630,8082
8732130680,210000.0,3,2.25,2140,9775,1.0,NO,Good,7 Average,1470,2050,8625
1310430130,459000.0,4,2.75,2790,6600,2.0,NO,Average,9 Better,2790,2900,6752
2380000190,375000.0,3,1.75,2530,35150,1.0,NO,Good,7 Average,1800,2460,36386
123039626,295000.0,3,2.25,1330,7200,1.0,NO,Average,7 Average,900,1380,9570
8118600080,565000.0,4,2.0,2070,7980,1.5,NO,Good,7 Average,2070,1600,7980
2023049372,339950.0,4,2.25,2670,9040,1.0,NO,Average,8 Good,2170,1880,2648
126059005,547000.0,5,3.0,2200,103237,1.0,NO,Average,7 Average,1160,2300,103237
6303401150,125000.0,2,1.0,810,8382,1.0,NO,Good,5 Fair,810,1040,8382
1732801150,2300000.0,4,4.75,3970,9778,2.0,NO,Good,11 Excellent,3390,3970,8460
7893800250,348000.0,3,2.5,2370,7500,1.0,NO,Average,8 Good,1620,1960,8062
1922059298,175000.0,3,1.0,1460,11880,1.0,NO,Fair,7 Average,1460,1310,9315
2391600950,439950.0,3,2.5,1770,2875,2.0,NO,Average,8 Good,1770,1770,3833
3623029034,230000.0,3,1.0,1120,32250,1.0,NO,Good,6 Low Average,1120,1010,335289
1156000250,320000.0,5,2.5,3020,21441,1.0,NO,Good,8 Good,1510,1610,16445
1326059182,1090000.0,5,3.25,5600,107157,2.0,NO,Average,10 Very Good,3440,3470,75794
5042300095,730000.0,4,1.0,1870,4992,1.5,NO,Good,7 Average,1670,2160,5239
3629000080,237000.0,3,1.5,960,7400,1.0,NO,Average,7 Average,960,1640,8060
5126210280,560000.0,3,2.5,3440,103672,2.0,NO,Average,9 Better,3440,2710,112820
3062600050,745000.0,3,2.75,3010,12432,1.0,NO,Good,8 Good,1890,2500,12432
5493110080,1830000.0,3,3.75,6030,39317,2.0,NO,Average,11 Excellent,4440,4040,12333
2560801222,180000.0,3,2.25,1990,6350,2.0,NO,Average,7 Average,1990,1220,6250
2660500095,715000.0,4,1.0,1710,6050,1.5,NO,Average,7 Average,1410,1560,4950
587800130,330000.0,3,2.5,1990,9995,2.0,NO,Average,7 Average,1990,1680,7511
8650000250,611000.0,6,2.5,3820,53173,1.0,NO,Good,9 Better,2040,2510,15314
4137050130,294000.0,4,2.5,2210,8465,1.0,NO,Average,8 Good,1490,2210,7917
3288300920,463000.0,3,1.75,2020,11095,1.0,NO,Good,7 Average,1480,2030,10710
3374500290,320900.0,3,2.0,1770,7251,1.0,NO,Good,8 Good,1770,2560,7210
1137400420,369950.0,4,2.5,2050,4502,2.0,NO,Average,7 Average,2050,2480,4504
3222059130,565000.0,4,2.75,3130,139392,2.0,NO,Good,9 Better,3130,2720,104544
3959400345,589500.0,4,1.5,3520,4933,1.5,NO,Good,8 Good,2270,1710,5400
686530170,458000.0,3,2.25,2150,9900,1.0,NO,Average,8 Good,1450,2170,9500
808300470,436000.0,4,2.5,2495,5751,2.0,NO,Average,7 Average,2495,2490,6300
7129303180,310000.0,3,2.0,1290,6150,1.0,NO,Very Good,6 Low Average,1290,1960,6150
8944460290,398000.0,5,2.5,3004,5700,2.0,NO,Average,9 Better,3004,2665,5700
2128000050,625000.0,4,2.25,2070,7200,1.0,NO,Very Good,8 Good,1390,2110,8400
4139910170,1010000.0,5,3.25,4050,35600,2.0,NO,Average,12 Luxury,4050,4770,33880
8122100235,435000.0,2,1.0,960,6250,1.0,NO,Good,6 Low Average,740,1090,6000
1117000050,250000.0,3,2.25,1900,9990,1.0,NO,Average,7 Average,1300,1900,9990
1315300095,790000.0,4,3.5,2720,3000,2.0,NO,Average,9 Better,2250,1600,4600
5093300280,1680000.0,5,5.25,4830,18707,2.0,NO,Very Good,9 Better,3930,2880,10520
3438503214,250000.0,4,2.75,1920,7102,1.0,NO,Average,7 Average,1130,1830,6440
2346800461,1120000.0,5,1.5,2540,6660,2.0,NO,Good,8 Good,2340,2460,9000
1826049408,383900.0,3,1.5,1600,8040,1.0,NO,Good,7 Average,1050,1810,7819
5468780020,330000.0,4,2.5,2210,5929,2.0,NO,Average,8 Good,2210,2200,5901
1126059091,624000.0,3,2.5,2510,47044,1.0,NO,Good,7 Average,1910,2510,42803
3010300415,383000.0,5,2.0,2280,5750,1.0,NO,Good,8 Good,1140,1780,5750
619079016,687000.0,4,3.25,4400,186846,2.0,NO,Good,9 Better,4400,2280,186846
3449800010,558000.0,4,3.25,3160,8876,2.0,NO,Average,9 Better,2460,2900,10000
1231000500,275000.0,3,2.0,1380,3500,2.0,NO,Average,7 Average,1380,1620,3900
104550660,275000.0,3,2.5,1870,6821,2.0,NO,Average,7 Average,1870,1970,6821
1769600066,700000.0,3,3.5,3030,11550,2.0,NO,Average,8 Good,3030,2340,10560
3762900020,342500.0,2,1.75,1210,7507,1.0,NO,Average,7 Average,1210,1840,7500
3904100089,190000.0,3,1.75,1350,7370,1.0,NO,Good,6 Low Average,1350,1440,6000
3904100089,300000.0,3,1.75,1350,7370,1.0,NO,Good,6 Low Average,1350,1440,6000
1797500780,540000.0,3,2.0,1470,1691,2.0,NO,Average,8 Good,1000,1660,4000
87000006,275000.0,4,1.75,1680,19405,1.0,NO,Good,7 Average,1560,2000,12900
8074200185,370000.0,3,2.75,2120,7650,1.0,NO,Good,7 Average,2120,1180,7650
9310300185,227000.0,2,1.0,1040,9100,1.0,NO,Good,7 Average,1040,1950,13228
7129302555,260000.0,2,1.0,1410,5650,1.5,NO,Average,6 Low Average,1410,1430,5650
3026079005,640000.0,6,2.0,2840,228690,1.5,NO,Average,6 Low Average,2720,2330,228690
2413910050,605000.0,4,1.75,3280,35160,1.0,NO,Average,7 Average,2080,2510,31331
8078550190,329950.0,3,2.25,2070,7995,1.0,NO,Average,7 Average,1350,1620,6799
2225079030,180000.0,2,1.0,960,87991,1.5,NO,Average,5 Fair,960,1940,392040
2019200480,220000.0,3,2.25,1470,7518,1.0,NO,Average,7 Average,1160,1720,8300
9274202005,723000.0,4,2.25,2430,4748,1.5,NO,Average,8 Good,1630,2430,4748
1223039242,388000.0,3,1.75,1760,9277,1.0,NO,Good,7 Average,1760,1760,7650
7657600005,249950.0,5,2.0,1730,7375,1.0,NO,Good,6 Low Average,1730,1550,7125
8963300005,390000.0,5,1.75,2290,7900,1.0,NO,Good,7 Average,1190,1870,8250
686300420,590000.0,4,2.5,3220,7875,1.5,NO,Good,8 Good,3220,1600,7875
9335400005,292000.0,4,1.75,2130,11097,1.0,NO,Average,7 Average,1370,1850,11097
2321059093,506000.0,3,2.5,2100,213008,1.0,NO,Average,8 Good,2100,1330,214315
7732410380,907500.0,4,2.5,2770,8642,2.0,NO,Good,9 Better,2770,2670,9000
3625049088,2270000.0,4,3.25,4040,18916,1.0,NO,Good,9 Better,4040,3000,18831
13001795,319500.0,4,2.75,2500,5100,1.5,NO,Good,7 Average,1420,1430,5100
1604602195,265000.0,5,1.75,1580,5292,1.0,NO,Average,6 Low Average,980,1600,2976
1003400250,237000.0,3,1.0,1130,10650,1.0,NO,Average,7 Average,1130,1320,10650
42000006,235000.0,5,1.0,1500,9282,1.5,NO,Very Good,6 Low Average,1500,1520,9639
538000190,334950.0,4,2.5,2230,5500,2.0,NO,Average,7 Average,2230,1910,5500
2826049091,259950.0,2,1.0,790,8100,1.0,NO,Average,6 Low Average,790,1420,8100
6147650170,253000.0,4,2.5,2230,4541,2.0,NO,Average,7 Average,2230,2800,4860
6844701680,455000.0,2,1.5,1260,5100,1.0,NO,Average,7 Average,1260,1640,5100
9542000275,675000.0,4,2.5,2420,18470,1.0,NO,Average,8 Good,920,2690,13800
8944460170,368000.0,4,2.5,2689,5724,2.0,NO,Average,9 Better,2689,2665,5700
6431000005,599995.0,3,1.0,1620,3000,1.5,NO,Very Good,7 Average,1620,1420,3060
3755000020,342500.0,3,1.0,940,10500,1.0,NO,Good,7 Average,940,1660,10500
1503200050,252000.0,4,1.75,1940,13370,1.0,NO,Good,8 Good,1940,2405,11769
2599000130,247200.0,3,1.0,1590,11200,1.0,NO,Good,7 Average,1590,1560,9750
871001980,910000.0,3,3.5,3020,4082,2.0,NO,Average,9 Better,2080,2060,5102
9433000480,799950.0,4,3.5,3030,5494,3.0,NO,Average,9 Better,3030,2910,5314
6672920050,400000.0,3,2.25,2140,11266,2.0,NO,Average,7 Average,2140,2000,14174
7893805650,210000.0,5,2.0,2050,10200,1.0,NO,Average,6 Low Average,1430,1940,8625
7893805650,475000.0,5,2.0,2050,10200,1.0,NO,Average,6 Low Average,1430,1940,8625
9542830480,355900.0,3,2.5,2090,3821,2.0,NO,Average,7 Average,2090,2040,4200
3824100364,420000.0,3,2.25,2520,26943,1.0,NO,Average,7 Average,1760,2300,10004
9542850290,710000.0,4,2.5,2630,8580,1.0,NO,Good,9 Better,1700,2430,10240
5726500130,518000.0,4,1.75,2560,15000,1.0,NO,Average,7 Average,1880,2210,15150
1862400285,375000.0,3,1.0,1200,5404,1.0,NO,Average,6 Low Average,1200,1200,5987
6838000170,402000.0,3,2.5,1520,3425,2.0,NO,Average,7 Average,1520,1640,3425
2922069134,585000.0,3,1.75,2170,153767,1.0,NO,Average,7 Average,2170,2840,49500
2767603165,500000.0,4,2.0,1980,4500,2.0,NO,Good,7 Average,1980,1550,2541
1118001835,1720000.0,4,2.5,3070,7207,2.0,NO,Good,10 Very Good,2670,3190,7523
4030100290,1680000.0,5,3.5,5170,7197,3.0,YES,Average,11 Excellent,3520,3020,12880
9828702335,570000.0,2,2.0,1140,690,2.0,NO,Average,8 Good,760,1480,1171
8141200080,680000.0,8,2.75,2530,4800,2.0,NO,Good,7 Average,1390,1540,4800
9407101850,345000.0,3,2.25,1690,14615,2.0,NO,Good,7 Average,1690,1390,11360
9542830050,355000.0,4,2.5,2150,3600,2.0,NO,Average,7 Average,2150,2220,3915
4038300010,390000.0,3,1.5,1180,7700,1.0,NO,Good,7 Average,1180,1510,8800
1898700050,128000.0,3,1.0,1400,9690,1.0,NO,Average,7 Average,1400,1280,9600
826000480,448500.0,3,1.75,1300,4800,2.0,NO,Good,7 Average,1300,1300,4800
6163901150,346000.0,3,1.75,1590,9636,1.5,NO,Good,6 Low Average,1590,1800,9975
3956900480,779000.0,3,1.75,1990,5600,1.0,NO,Average,8 Good,1330,2630,6780
3824100020,335000.0,3,1.75,1510,9720,1.0,NO,Average,7 Average,1510,1520,10037
5026900235,1850000.0,4,3.25,2910,1880,2.0,NO,Very Good,9 Better,1830,3100,8200
1330850130,799990.0,3,2.5,2850,21780,2.0,NO,Average,10 Very Good,2850,3020,21798
